subscriber_id,signup_date,subscription_tier,age_group,region,num_profiles,months_subscribed,days_to_first_watch,avg_weekly_watch_hours,days_since_last_watch,genre_diversity_score,pct_content_completed,num_titles_watched,favorite_genre,churned,churn_date
SUB_02992,2024-12-29,Premium,25-34,Midwest,3,1,2,15.1,13,0.48,0.76,2,Romance,0,
SUB_02993,2024-03-08,Standard,18-24,Northeast,4,9,5,4.5,2,0.47,0.55,21,Drama,0,
SUB_02994,2024-09-07,Standard,18-24,Northeast,4,3,0,6.0,10,0.43,0.85,3,Crime,0,
SUB_02995,2024-01-06,Basic,25-34,South,2,12,11,4.0,2,0.71,0.81,22,Thriller,1,2024-08-17
SUB_02996,2024-01-28,Premium,45+,Northeast,1,11,1,8.0,13,0.73,0.73,21,Drama,0,
SUB_02997,2024-09-15,Basic,35-44,West,1,3,3,4.3,12,0.67,0.81,3,Drama,0,
SUB_02998,2023-08-07,Basic,45+,West,2,17,3,0.7,11,0.69,0.78,32,Sci-Fi,0,
SUB_02999,2024-05-18,Basic,25-34,Midwest,1,7,2,1.7,0,0.63,0.25,12,Comedy,1,2024-05-19
SUB_03000,2024-09-23,Premium,18-24,South,3,3,6,13.1,20,0.3,0.7,5,Action,0,
SUB_03001,2023-04-06,Standard,45+,South,1,21,1,8.0,13,0.27,0.73,53,Comedy,0,
SUB_03002,2024-03-07,Standard,18-24,Northeast,4,9,2,5.5,3,0.42,0.83,19,Action,0,
SUB_03003,2023-07-07,Basic,45+,South,1,18,1,0.0,5,0.5,0.76,32,Romance,1,2024-12-21
SUB_03004,2024-05-15,Standard,25-34,South,2,7,3,4.5,13,0.88,0.61,19,Documentary,0,
SUB_03005,2024-01-10,Standard,18-24,Midwest,2,11,1,4.4,44,0.3,0.7,15,Sci-Fi,0,
SUB_03006,2024-03-09,Premium,35-44,Northeast,3,9,6,9.5,24,0.95,0.78,18,Crime,0,
SUB_03007,2024-02-27,Premium,45+,South,2,10,2,14.9,7,0.69,0.88,16,Sci-Fi,0,
SUB_03008,2023-05-24,Basic,45+,West,2,19,2,0.3,5,0.08,0.68,50,Sci-Fi,0,
SUB_03009,2024-06-23,Standard,18-24,South,1,6,2,4.8,2,0.21,0.71,11,Animation,0,
SUB_03010,2024-05-13,Basic,18-24,West,1,7,2,1.7,3,0.39,0.71,17,Action,1,2024-12-06
SUB_03011,2023-01-06,Standard,35-44,West,2,24,2,4.4,0,0.48,0.65,46,Horror,0,
SUB_03012,2023-11-13,Basic,35-44,South,1,13,8,0.6,7,0.49,0.5,20,Romance,1,2024-08-15
SUB_03013,2023-08-18,Basic,35-44,South,1,16,0,2.3,3,0.25,0.71,40,Comedy,0,
SUB_03014,2023-05-02,Standard,18-24,Midwest,1,20,0,4.0,3,0.86,0.92,41,Documentary,0,
SUB_03015,2024-05-09,Standard,45+,Northeast,3,7,2,3.3,2,0.65,0.96,11,Crime,0,
SUB_03016,2024-12-06,Basic,35-44,South,2,1,4,1.3,0,0.7,0.89,1,Crime,1,2024-12-28
SUB_03017,2024-09-08,Standard,45+,Midwest,1,3,3,3.6,11,0.22,0.81,6,Romance,0,
SUB_03018,2024-12-11,Standard,25-34,South,1,1,9,2.6,5,0.19,0.76,1,Comedy,1,2025-01-04
SUB_03019,2024-04-19,Basic,25-34,Northeast,2,8,0,0.8,20,0.55,0.85,16,Comedy,1,2024-10-26
SUB_03020,2024-07-27,Standard,45+,Midwest,2,5,3,1.3,1,0.75,0.51,15,Drama,0,
SUB_03021,2024-05-22,Basic,35-44,Midwest,3,7,5,4.6,25,0.48,0.57,7,Romance,1,2024-11-27
SUB_03022,2024-08-14,Standard,45+,Northeast,4,4,7,5.5,8,0.51,0.41,15,Horror,0,
SUB_03023,2023-06-24,Standard,45+,South,2,18,2,4.7,7,0.11,0.77,43,Sci-Fi,0,
SUB_03024,2024-06-04,Basic,35-44,South,3,7,1,3.5,31,0.36,0.9,16,Romance,1,2024-11-23
SUB_03025,2024-11-22,Basic,25-34,South,3,1,9,2.4,1,0.08,0.92,3,Action,1,2024-11-29
SUB_03026,2023-09-28,Standard,18-24,Midwest,2,15,4,6.5,6,0.38,0.63,34,Documentary,0,
SUB_03027,2024-11-04,Premium,18-24,Midwest,1,1,1,10.7,16,0.31,0.89,2,Animation,0,
SUB_03028,2024-12-18,Standard,25-34,Midwest,2,1,3,9.4,13,0.44,0.99,4,Thriller,0,
SUB_03029,2024-07-25,Standard,18-24,Northeast,2,5,0,11.4,6,0.6,0.66,11,Thriller,0,
SUB_03030,2023-07-05,Standard,25-34,Northeast,2,18,2,9.7,2,0.4,0.64,24,Documentary,0,
SUB_03031,2024-08-09,Basic,25-34,South,1,4,2,0.0,2,0.63,0.9,7,Horror,1,2024-09-25
SUB_03032,2023-04-04,Standard,25-34,South,3,21,0,3.5,3,0.17,0.88,35,Thriller,0,
SUB_03033,2024-08-01,Standard,25-34,Northeast,3,5,6,3.6,0,0.94,0.81,8,Comedy,0,
SUB_03034,2024-05-28,Basic,18-24,South,2,7,2,4.0,19,0.32,0.55,17,Drama,1,2024-09-16
SUB_03035,2023-06-27,Basic,18-24,Northeast,1,18,1,1.4,3,0.65,0.81,41,Thriller,0,
SUB_03036,2024-10-15,Basic,35-44,Midwest,3,2,0,1.5,10,0.42,0.64,4,Action,0,
SUB_03037,2024-07-09,Standard,25-34,Midwest,5,5,0,3.8,5,0.04,0.45,8,Sci-Fi,1,2024-07-27
SUB_03038,2024-11-16,Premium,25-34,South,3,1,1,8.7,1,0.63,0.77,3,Action,0,
SUB_03039,2023-10-22,Basic,35-44,Northeast,1,14,3,2.0,11,0.24,0.91,40,Sci-Fi,0,
SUB_03040,2023-08-19,Standard,45+,West,2,16,0,6.4,3,0.02,0.76,31,Romance,0,
SUB_03041,2023-08-24,Basic,25-34,West,4,16,1,1.9,6,0.57,0.64,35,Crime,1,2024-07-30
SUB_03042,2023-04-03,Premium,35-44,Northeast,3,21,11,9.4,17,0.29,0.69,51,Sci-Fi,0,
SUB_03043,2024-05-01,Basic,45+,Midwest,1,8,0,1.3,16,0.43,0.72,15,Comedy,0,
SUB_03044,2023-02-13,Standard,45+,West,3,22,10,5.6,0,0.82,0.88,32,Documentary,0,
SUB_03045,2024-06-22,Standard,25-34,South,2,6,0,0.3,13,0.87,0.63,17,Thriller,0,
SUB_03046,2024-04-19,Standard,35-44,South,2,8,4,0.7,1,0.37,0.89,16,Action,0,
SUB_03047,2023-02-08,Standard,18-24,South,2,23,1,2.5,6,0.32,0.8,45,Sci-Fi,0,
SUB_03048,2024-01-20,Basic,35-44,South,3,11,0,2.9,2,0.39,0.76,27,Crime,0,
SUB_03049,2024-03-10,Standard,45+,South,1,9,4,0.8,3,0.26,0.85,20,Animation,1,2024-08-27
SUB_03050,2023-10-16,Basic,25-34,West,2,14,0,3.4,9,0.71,0.61,31,Drama,0,
SUB_03051,2023-09-05,Basic,45+,Midwest,3,16,1,2.2,0,0.25,0.73,30,Crime,0,
SUB_03052,2024-07-15,Standard,25-34,South,3,5,2,2.3,23,0.57,0.33,5,Action,1,2024-10-04
SUB_03053,2023-12-25,Basic,45+,South,1,12,0,2.8,19,0.64,0.67,10,Comedy,0,
SUB_03054,2024-03-13,Basic,35-44,Midwest,2,9,1,0.6,3,0.37,0.84,15,Crime,1,2024-05-16
SUB_03055,2023-07-28,Standard,18-24,Northeast,1,17,0,5.0,13,0.81,0.92,40,Comedy,0,
SUB_03056,2023-05-04,Premium,35-44,South,2,20,5,7.9,2,0.12,0.77,42,Horror,1,2024-03-07
SUB_03057,2024-02-07,Standard,25-34,West,1,10,1,7.5,0,0.41,0.85,24,Romance,0,
SUB_03058,2023-10-11,Basic,18-24,South,1,14,0,3.2,17,0.08,0.4,26,Animation,0,
SUB_03059,2024-10-24,Basic,45+,Northeast,2,2,0,3.5,3,0.44,0.89,4,Crime,0,
SUB_03060,2024-07-29,Premium,25-34,Northeast,4,5,0,15.0,6,0.57,0.38,15,Romance,0,
SUB_03061,2023-08-29,Basic,35-44,South,4,16,0,3.1,18,0.61,0.88,32,Sci-Fi,0,
SUB_03062,2023-06-16,Basic,25-34,South,2,18,2,2.4,18,0.52,0.53,32,Documentary,0,
SUB_03063,2024-07-14,Standard,18-24,South,2,5,7,0.4,17,0.58,0.79,9,Crime,1,2024-11-21
SUB_03064,2024-11-29,Standard,45+,Midwest,1,1,0,5.1,3,0.45,0.74,2,Romance,0,
SUB_03065,2023-05-28,Standard,25-34,Northeast,1,19,1,0.0,15,0.38,0.52,40,Drama,0,
SUB_03066,2024-12-01,Basic,35-44,Northeast,3,1,3,0.1,8,0.76,0.96,1,Comedy,0,
SUB_03067,2024-09-14,Basic,35-44,South,4,3,0,3.2,12,0.26,0.63,5,Romance,0,
SUB_03068,2023-09-22,Premium,35-44,Northeast,4,15,0,5.2,11,0.64,0.45,37,Drama,0,
SUB_03069,2024-05-15,Basic,45+,West,4,7,0,2.7,10,0.86,0.78,6,Romance,1,2024-08-03
SUB_03070,2023-10-06,Standard,35-44,Northeast,4,15,6,4.5,5,0.73,0.69,29,Thriller,0,
SUB_03071,2023-06-08,Standard,25-34,Midwest,1,19,3,4.5,16,0.33,0.86,38,Animation,0,
SUB_03072,2023-03-01,Standard,45+,South,5,22,1,4.1,8,0.5,0.78,42,Sci-Fi,0,
SUB_03073,2024-05-13,Basic,18-24,South,2,7,6,2.7,6,0.68,0.61,12,Romance,0,
SUB_03074,2023-11-13,Basic,25-34,Midwest,4,13,9,1.5,0,0.67,0.81,28,Thriller,1,2024-10-20
SUB_03075,2024-08-09,Standard,45+,South,2,4,1,3.9,1,0.22,0.63,11,Thriller,0,
SUB_03076,2024-05-02,Premium,35-44,Midwest,2,8,2,11.6,3,0.85,0.75,18,Animation,0,
SUB_03077,2024-04-09,Premium,45+,South,1,8,1,9.7,10,0.12,0.77,21,Sci-Fi,0,
SUB_03078,2023-08-16,Basic,35-44,South,1,16,0,0.3,33,0.87,0.68,29,Animation,1,2024-03-13
SUB_03079,2024-10-27,Basic,45+,Midwest,3,2,4,1.9,9,0.13,0.64,6,Sci-Fi,0,
SUB_03080,2023-12-22,Premium,45+,Midwest,4,12,3,4.8,4,0.26,0.73,17,Action,0,
SUB_03081,2024-04-10,Standard,25-34,Midwest,1,8,1,5.0,3,0.63,0.83,10,Horror,0,
SUB_03082,2023-08-15,Premium,18-24,Midwest,1,16,0,14.9,5,0.32,0.7,32,Documentary,0,
SUB_03083,2023-06-18,Basic,25-34,West,1,18,4,0.6,3,0.69,0.53,42,Romance,0,
SUB_03084,2023-10-11,Standard,35-44,South,1,14,1,7.1,0,0.48,0.37,25,Comedy,0,
SUB_03085,2023-09-19,Standard,25-34,South,1,15,0,6.5,0,0.7,0.68,27,Romance,0,
SUB_03086,2023-12-30,Standard,18-24,Northeast,1,12,0,1.2,14,0.36,0.79,31,Crime,0,
SUB_03087,2024-06-04,Standard,25-34,South,1,7,2,5.3,2,0.49,0.63,16,Documentary,0,
SUB_03088,2023-04-08,Basic,45+,South,4,21,2,3.8,2,0.37,0.76,38,Comedy,0,
SUB_03089,2023-01-12,Standard,35-44,West,4,23,0,3.5,6,0.05,0.84,46,Comedy,0,
SUB_03090,2024-08-05,Basic,25-34,South,2,4,0,1.0,4,0.6,0.52,5,Animation,0,
SUB_03091,2024-02-21,Standard,18-24,Midwest,5,10,6,2.9,0,0.29,0.8,30,Sci-Fi,0,
SUB_03092,2024-05-15,Premium,25-34,Northeast,1,7,0,11.0,4,0.66,0.64,11,Horror,0,
SUB_03093,2023-05-15,Standard,18-24,South,3,19,0,0.9,4,0.53,0.96,35,Crime,1,2024-04-14
SUB_03094,2023-09-16,Premium,18-24,West,3,15,2,5.2,9,0.73,0.84,33,Action,0,
SUB_03095,2024-05-31,Basic,45+,South,1,7,0,0.7,0,0.06,0.76,15,Thriller,0,
SUB_03096,2023-10-21,Standard,45+,Northeast,2,14,3,0.3,7,0.64,0.8,22,Drama,0,
SUB_03097,2024-09-02,Premium,18-24,South,5,4,2,3.4,1,0.51,0.66,8,Action,0,
SUB_03098,2024-03-15,Basic,18-24,Midwest,1,9,0,0.7,11,0.49,0.5,20,Crime,1,2024-10-08
SUB_03099,2023-05-31,Basic,25-34,South,1,19,0,1.5,0,0.13,0.75,40,Crime,0,
SUB_03100,2024-04-25,Standard,25-34,South,5,8,0,8.2,22,0.15,0.61,15,Drama,0,
SUB_03101,2023-09-15,Basic,25-34,Midwest,1,15,2,3.6,4,0.07,0.88,28,Drama,1,2024-09-06
SUB_03102,2023-05-29,Standard,25-34,South,2,19,4,6.1,3,0.1,0.84,37,Horror,0,
SUB_03103,2023-05-22,Premium,25-34,Midwest,4,19,3,18.5,5,0.51,0.68,47,Thriller,0,
SUB_03104,2023-09-08,Standard,35-44,Northeast,4,16,2,4.8,8,0.67,0.62,34,Comedy,0,
SUB_03105,2024-10-05,Basic,35-44,South,5,2,0,3.2,0,0.32,0.54,3,Romance,1,2024-10-24
SUB_03106,2023-02-16,Standard,35-44,Midwest,2,22,5,4.0,1,0.82,0.59,39,Thriller,0,
SUB_03107,2024-01-07,Standard,25-34,West,1,11,2,6.6,13,0.81,0.27,21,Action,0,
SUB_03108,2023-04-04,Basic,45+,Midwest,3,21,3,1.0,18,0.41,0.89,46,Documentary,1,2024-10-23
SUB_03109,2023-12-22,Standard,45+,Midwest,3,12,0,0.3,2,0.68,0.57,20,Drama,0,
SUB_03110,2024-06-15,Standard,18-24,South,2,6,0,4.3,8,0.52,0.75,15,Crime,0,
SUB_03111,2024-11-22,Standard,25-34,Northeast,4,1,7,8.3,24,0.71,0.88,4,Crime,1,2024-11-27
SUB_03112,2023-09-29,Basic,25-34,Northeast,4,15,1,0.0,0,0.57,0.59,28,Animation,1,2024-01-06
SUB_03113,2024-03-04,Standard,18-24,West,3,10,2,2.4,2,0.42,0.66,22,Animation,0,
SUB_03114,2024-10-09,Basic,25-34,West,1,2,0,2.4,12,0.3,0.86,4,Thriller,0,
SUB_03115,2024-12-02,Basic,35-44,West,1,1,1,2.9,17,0.95,0.64,1,Documentary,1,2024-12-16
SUB_03116,2024-12-24,Premium,25-34,Northeast,2,1,6,13.8,9,0.26,0.34,2,Animation,0,
SUB_03117,2023-03-05,Standard,25-34,South,1,22,6,7.5,17,0.5,0.77,51,Romance,0,
SUB_03118,2023-06-13,Basic,25-34,Midwest,1,18,3,2.0,0,0.49,0.83,31,Action,1,2024-07-06
SUB_03119,2024-01-24,Basic,45+,Midwest,3,11,2,0.1,2,0.77,0.89,26,Comedy,0,
SUB_03120,2024-04-13,Basic,25-34,Midwest,3,8,8,3.5,1,0.21,0.7,16,Thriller,1,2024-10-04
SUB_03121,2024-07-03,Basic,35-44,Midwest,3,6,6,0.7,3,0.76,0.78,15,Animation,1,2024-08-17
SUB_03122,2024-12-27,Basic,18-24,South,1,1,5,0.6,4,0.38,0.84,1,Drama,1,2025-01-16
SUB_03123,2024-06-14,Basic,18-24,Northeast,2,6,6,4.4,1,0.89,0.85,10,Thriller,0,
SUB_03124,2024-08-08,Standard,35-44,Northeast,1,4,1,4.2,20,0.6,0.93,7,Drama,1,2024-10-20
SUB_03125,2024-10-14,Standard,18-24,Northeast,3,2,2,5.6,1,0.28,0.7,3,Crime,0,
SUB_03126,2023-01-17,Standard,18-24,South,2,23,1,7.3,11,0.45,0.67,49,Horror,0,
SUB_03127,2024-08-29,Standard,18-24,Northeast,2,4,4,5.2,17,0.46,0.74,11,Comedy,0,
SUB_03128,2023-10-28,Basic,35-44,South,1,14,2,2.1,4,0.38,0.95,29,Crime,0,
SUB_03129,2023-03-29,Premium,35-44,Midwest,1,21,0,16.4,5,0.77,0.79,25,Animation,0,
SUB_03130,2024-07-16,Premium,25-34,West,4,5,0,6.1,18,0.64,0.86,7,Sci-Fi,0,
SUB_03131,2023-09-02,Premium,35-44,West,1,16,0,10.6,1,0.71,0.5,27,Documentary,0,
SUB_03132,2024-04-11,Premium,18-24,South,3,8,3,11.6,1,0.24,0.85,17,Animation,0,
SUB_03133,2024-03-17,Premium,35-44,Northeast,1,9,0,1.3,0,0.45,0.82,18,Animation,1,2024-08-19
SUB_03134,2023-04-23,Standard,25-34,Northeast,1,20,2,3.2,15,0.33,0.72,40,Drama,0,
SUB_03135,2024-03-17,Basic,35-44,West,1,9,5,0.1,2,0.4,0.88,20,Comedy,0,
SUB_03136,2023-01-08,Standard,45+,South,4,24,8,7.2,5,0.12,0.83,49,Crime,0,
SUB_03137,2024-07-02,Standard,45+,Northeast,1,6,1,5.2,2,0.25,0.55,17,Crime,0,
SUB_03138,2024-07-12,Standard,18-24,West,4,5,2,4.6,33,0.78,0.69,6,Documentary,0,
SUB_03139,2023-04-10,Standard,45+,South,4,21,5,4.4,13,0.53,0.93,37,Animation,0,
SUB_03140,2023-12-11,Basic,18-24,West,3,12,8,3.7,8,0.92,0.85,24,Action,0,
SUB_03141,2024-11-15,Standard,45+,South,2,1,1,4.7,18,0.26,0.67,2,Animation,1,2024-11-28
SUB_03142,2024-04-25,Premium,25-34,South,4,8,1,11.2,2,0.42,0.81,17,Animation,0,
SUB_03143,2024-12-03,Standard,25-34,South,2,1,1,3.0,2,0.92,0.76,4,Thriller,0,
SUB_03144,2023-12-08,Standard,18-24,West,2,12,0,7.2,12,0.78,0.51,27,Romance,0,
SUB_03145,2023-08-22,Basic,18-24,West,2,16,5,3.6,2,0.38,0.88,40,Thriller,0,
SUB_03146,2023-08-23,Standard,35-44,South,1,16,1,0.9,7,0.13,0.87,37,Thriller,0,
SUB_03147,2023-05-06,Premium,45+,South,1,20,1,7.9,10,0.37,0.54,37,Thriller,0,
SUB_03148,2024-11-20,Standard,35-44,South,4,1,1,2.5,3,0.64,0.7,4,Comedy,0,
SUB_03149,2024-04-21,Standard,35-44,West,3,8,0,5.5,9,0.14,0.52,19,Action,0,
SUB_03150,2024-11-15,Standard,35-44,Midwest,2,1,2,5.3,0,0.56,0.85,1,Drama,0,
SUB_03151,2024-01-07,Standard,25-34,Midwest,2,11,2,6.5,4,0.59,0.96,22,Sci-Fi,0,
SUB_03152,2023-04-30,Basic,18-24,South,4,20,1,1.0,11,0.28,0.36,44,Romance,0,
SUB_03153,2024-06-25,Standard,18-24,South,2,6,0,4.8,6,0.78,0.52,12,Sci-Fi,0,
SUB_03154,2024-07-13,Standard,25-34,South,2,5,8,4.0,9,0.55,0.39,7,Romance,0,
SUB_03155,2023-06-28,Standard,25-34,Midwest,2,18,1,1.5,6,0.36,0.58,36,Horror,0,
SUB_03156,2023-04-04,Standard,18-24,West,1,21,2,2.1,3,0.79,0.56,46,Comedy,0,
SUB_03157,2024-07-20,Premium,18-24,South,1,5,0,2.2,2,0.63,0.74,17,Animation,0,
SUB_03158,2023-10-29,Basic,18-24,South,5,14,0,3.9,5,0.63,0.61,32,Drama,0,
SUB_03159,2024-02-22,Premium,45+,South,5,10,1,5.0,2,0.28,0.54,20,Romance,0,
SUB_03160,2024-08-08,Basic,18-24,Northeast,2,4,2,1.4,5,0.71,0.43,13,Comedy,0,
SUB_03161,2024-03-27,Standard,25-34,West,2,9,5,8.9,3,0.49,0.93,28,Documentary,0,
SUB_03162,2024-02-21,Basic,35-44,South,4,10,1,1.2,1,0.68,0.49,28,Animation,0,
SUB_03163,2023-05-02,Basic,25-34,Midwest,3,20,6,3.3,9,0.68,0.5,48,Horror,0,
SUB_03164,2023-02-26,Standard,18-24,Midwest,1,22,1,3.9,1,0.48,0.35,48,Comedy,0,
SUB_03165,2023-05-19,Basic,25-34,Midwest,2,19,1,2.4,34,0.37,0.91,35,Documentary,1,2024-12-01
SUB_03166,2023-07-18,Standard,18-24,West,1,17,1,4.3,21,0.48,0.45,31,Romance,0,
SUB_03167,2024-12-21,Premium,25-34,Midwest,5,1,6,5.0,28,0.37,0.53,1,Animation,0,
SUB_03168,2023-12-27,Basic,18-24,West,3,12,0,4.8,6,0.93,0.53,29,Thriller,0,
SUB_03169,2024-10-11,Standard,35-44,Northeast,1,2,5,7.5,0,0.73,0.84,1,Crime,0,
SUB_03170,2024-02-14,Standard,35-44,Midwest,4,10,0,4.4,28,0.53,0.32,18,Action,0,
SUB_03171,2024-10-07,Standard,25-34,Midwest,4,2,9,2.7,1,0.73,0.18,3,Horror,1,2024-11-30
SUB_03172,2024-06-11,Basic,25-34,South,2,6,2,0.7,8,0.71,0.7,13,Action,1,2024-06-12
SUB_03173,2024-09-06,Basic,25-34,Midwest,3,3,20,1.5,0,0.67,0.71,3,Romance,1,2024-10-15
SUB_03174,2023-08-31,Basic,45+,Midwest,3,16,2,0.6,13,0.36,0.6,23,Crime,1,2024-01-25
SUB_03175,2023-03-31,Basic,25-34,West,3,21,0,2.0,5,0.23,0.64,44,Crime,0,
SUB_03176,2024-05-30,Basic,35-44,South,3,7,0,3.9,2,0.4,0.7,18,Comedy,0,
SUB_03177,2023-03-03,Standard,35-44,Midwest,2,22,0,3.7,1,0.61,0.92,61,Animation,0,
SUB_03178,2023-07-31,Premium,25-34,South,5,17,1,15.3,11,0.77,0.87,38,Animation,0,
SUB_03179,2023-09-05,Premium,25-34,Midwest,2,16,4,5.6,0,0.15,0.69,39,Drama,0,
SUB_03180,2024-12-04,Standard,25-34,South,1,1,0,7.6,8,0.15,0.58,1,Animation,0,
SUB_03181,2024-05-11,Basic,18-24,South,1,7,0,3.7,21,0.23,0.83,16,Drama,0,
SUB_03182,2023-02-25,Basic,18-24,South,1,22,2,3.6,4,0.84,0.91,48,Thriller,0,
SUB_03183,2024-04-03,Basic,18-24,Northeast,2,9,1,2.7,1,0.61,0.75,20,Romance,0,
SUB_03184,2023-10-16,Basic,18-24,Northeast,1,14,1,1.9,0,0.8,0.92,27,Thriller,0,
SUB_03185,2024-06-26,Standard,25-34,Northeast,4,6,1,7.3,2,0.52,0.8,11,Comedy,0,
SUB_03186,2024-04-14,Standard,45+,Midwest,4,8,9,5.4,6,0.11,0.98,20,Romance,0,
SUB_03187,2024-01-24,Standard,25-34,West,4,11,0,5.3,17,0.51,0.67,26,Crime,1,2024-05-11
SUB_03188,2024-02-25,Standard,45+,Northeast,4,10,7,2.6,9,0.79,0.7,19,Sci-Fi,0,
SUB_03189,2024-05-27,Premium,45+,Northeast,1,7,1,6.3,9,0.21,0.54,12,Crime,0,
SUB_03190,2024-12-10,Standard,45+,South,2,1,0,6.3,4,0.72,0.69,1,Drama,0,
SUB_03191,2024-07-10,Basic,45+,Midwest,2,5,6,1.5,17,0.68,0.42,8,Horror,0,
SUB_03192,2024-07-12,Premium,25-34,Northeast,1,5,1,12.9,15,0.78,0.83,9,Thriller,0,
SUB_03193,2023-03-22,Premium,18-24,South,4,21,13,13.8,2,0.28,0.55,41,Documentary,0,
SUB_03194,2024-03-19,Basic,35-44,South,3,9,2,0.0,5,0.5,0.88,22,Comedy,1,2024-10-26
SUB_03195,2023-10-14,Standard,35-44,South,1,14,1,3.2,1,0.68,0.32,30,Animation,0,
SUB_03196,2023-10-11,Standard,45+,South,1,14,11,3.0,5,0.8,0.36,27,Drama,1,2024-11-17
SUB_03197,2024-05-05,Premium,45+,South,2,8,0,16.1,19,0.52,0.77,13,Crime,0,
SUB_03198,2024-01-23,Premium,25-34,Midwest,1,11,7,9.4,9,0.71,0.77,17,Horror,0,
SUB_03199,2024-12-01,Basic,25-34,Midwest,1,1,2,2.5,0,0.73,0.84,6,Animation,0,
SUB_03200,2024-07-04,Standard,18-24,Northeast,3,6,4,3.0,9,0.72,0.54,19,Romance,0,
SUB_03201,2024-08-17,Standard,18-24,Midwest,4,4,2,5.1,16,0.45,0.7,6,Action,0,
SUB_03202,2024-02-12,Standard,25-34,South,4,10,2,3.6,8,0.46,0.72,25,Thriller,0,
SUB_03203,2023-11-23,Basic,35-44,West,2,13,0,0.0,0,0.49,0.54,28,Thriller,0,
SUB_03204,2023-06-25,Premium,45+,South,2,18,0,7.6,0,0.43,0.52,30,Action,0,
SUB_03205,2024-06-04,Standard,25-34,Midwest,4,7,1,5.6,0,0.83,0.95,14,Thriller,0,
SUB_03206,2024-01-18,Premium,45+,Midwest,3,11,1,23.6,12,0.73,0.46,21,Animation,0,
SUB_03207,2023-09-15,Premium,35-44,South,2,15,3,4.8,10,0.52,0.55,31,Action,0,
SUB_03208,2023-12-13,Standard,45+,West,4,12,3,4.7,1,0.07,0.72,16,Animation,0,
SUB_03209,2023-09-29,Standard,18-24,South,2,15,2,5.6,12,0.36,0.79,22,Comedy,0,
SUB_03210,2023-09-18,Standard,45+,Midwest,1,15,1,7.1,1,0.79,0.79,22,Romance,0,
SUB_03211,2024-01-31,Basic,35-44,Northeast,4,11,3,1.4,19,0.81,0.7,19,Sci-Fi,0,
SUB_03212,2024-11-22,Standard,18-24,South,2,1,3,3.6,3,0.49,0.71,2,Thriller,1,2024-12-11
SUB_03213,2023-06-03,Basic,18-24,South,3,19,4,3.1,0,0.92,0.49,26,Action,0,
SUB_03214,2024-06-10,Standard,45+,South,2,6,5,6.8,31,0.74,0.64,11,Documentary,0,
SUB_03215,2023-03-08,Basic,18-24,South,1,22,0,3.3,39,0.26,0.88,41,Sci-Fi,0,
SUB_03216,2024-11-29,Basic,25-34,South,1,1,1,3.0,38,0.74,0.71,4,Action,0,
SUB_03217,2023-12-14,Basic,25-34,Midwest,1,12,1,0.0,0,0.46,0.63,25,Animation,1,2024-10-20
SUB_03218,2023-03-04,Basic,35-44,South,1,22,5,3.1,0,0.51,0.69,40,Romance,0,
SUB_03219,2023-12-22,Standard,45+,Northeast,1,12,2,5.4,4,0.52,0.7,29,Horror,0,
SUB_03220,2023-10-08,Standard,25-34,Midwest,2,15,2,0.0,2,0.47,0.7,34,Action,0,
SUB_03221,2023-02-10,Standard,25-34,South,5,23,2,6.5,5,0.39,0.7,48,Animation,0,
SUB_03222,2024-06-23,Basic,45+,South,4,6,0,1.3,11,0.61,0.66,11,Documentary,0,
SUB_03223,2024-01-02,Basic,35-44,Northeast,1,12,2,3.5,0,0.57,0.89,21,Action,0,
SUB_03224,2023-10-04,Basic,45+,South,4,15,2,1.7,0,0.23,0.79,33,Drama,0,
SUB_03225,2023-08-09,Basic,25-34,South,2,17,4,2.9,3,0.74,0.31,35,Crime,0,
SUB_03226,2024-12-29,Premium,25-34,West,3,1,3,11.9,2,0.8,0.76,3,Sci-Fi,0,
SUB_03227,2023-03-02,Basic,25-34,South,1,22,9,0.4,18,0.64,0.57,43,Drama,1,2024-01-26
SUB_03228,2023-04-13,Standard,35-44,Northeast,2,20,0,8.3,4,0.62,0.8,46,Thriller,0,
SUB_03229,2023-07-04,Basic,18-24,Northeast,4,18,4,0.8,0,0.9,0.53,43,Thriller,0,
SUB_03230,2023-05-27,Basic,25-34,Northeast,2,19,4,0.6,1,0.76,0.88,25,Action,1,2024-09-15
SUB_03231,2023-03-16,Standard,18-24,South,1,21,0,7.5,2,0.31,0.82,39,Documentary,1,2024-06-11
SUB_03232,2024-04-17,Standard,25-34,Northeast,2,8,3,5.4,11,0.26,0.52,13,Sci-Fi,0,
SUB_03233,2023-01-01,Basic,45+,South,1,24,3,5.3,11,0.88,0.69,45,Drama,0,
SUB_03234,2024-02-20,Basic,18-24,South,3,10,1,0.3,7,0.56,0.72,13,Animation,0,
SUB_03235,2024-04-13,Standard,35-44,Midwest,4,8,3,6.7,2,0.51,0.85,19,Comedy,0,
SUB_03236,2023-12-31,Basic,45+,South,3,12,8,2.7,1,0.51,0.56,22,Thriller,1,2024-08-14
SUB_03237,2024-11-04,Basic,25-34,South,4,1,1,3.9,9,0.48,0.79,5,Action,1,2024-11-26
SUB_03238,2023-01-17,Premium,35-44,Midwest,4,23,11,15.8,4,0.42,0.73,53,Sci-Fi,0,
SUB_03239,2024-05-24,Standard,45+,South,1,7,0,6.9,5,0.18,0.94,12,Animation,0,
